timestamp,ear,smoothed_ear,gaze,brow,brow_state,wrinkle,smoothed_wrinkle,mouth_open_ratio,lip_thickness,face_height,pitch,yaw,roll,forward_lean_ratio,head_stability_std,is_blink_frame,is_saccade,is_fixation
1784301801.6799824,0.2903,0.284,-0.0153,0.1855,NORMAL,0.2975,0.2952,0.0,0.2808,1.8604,6.0,-0.53,3.31,1.213,2.273,0,0,1
1784301801.7142339,0.2708,0.2796,-0.0197,0.1816,NORMAL,0.293,0.2963,0.0199,0.2783,1.839,5.62,0.26,4.69,1.222,2.274,0,0,1
1784301801.7538133,0.2824,0.2812,-0.0226,0.1892,RAISED,0.293,0.2958,0.0,0.2897,1.866,6.06,-1.56,3.78,1.21,2.271,0,0,1
1784301801.7805068,0.2953,0.2828,-0.016,0.1868,NORMAL,0.29,0.2941,0.0,0.2731,1.82,6.35,-1.22,3.66,1.247,2.233,0,0,1
1784301801.8137794,0.2942,0.2907,-0.0185,0.1878,NORMAL,0.295,0.2937,0.0143,0.2626,1.8509,4.75,-0.32,3.72,1.225,2.245,0,0,1
1784301801.8539023,0.3083,0.2993,-0.0241,0.1916,RAISED,0.2967,0.2935,0.0,0.273,1.8647,5.2,-0.12,4.25,1.211,2.149,0,0,1
1784301801.8835726,0.3072,0.3032,-0.0072,0.182,NORMAL,0.294,0.2937,0.0139,0.2546,1.8672,6.73,0.67,4.22,1.22,2.218,0,0,1
1784301801.9205577,0.3177,0.3111,-0.0331,0.1906,RAISED,0.2945,0.294,0.0145,0.2817,1.8878,6.37,-2.12,4.25,1.212,2.232,0,0,0
1784301801.9541502,0.3068,0.3106,-0.0126,0.1873,NORMAL,0.295,0.295,0.0141,0.2563,1.896,5.89,-0.3,4.25,1.212,2.241,0,0,0
1784301802.005737,0.2946,0.3064,-0.034,0.1833,NORMAL,0.29,0.294,0.0154,0.2631,1.8491,6.06,-0.42,4.65,1.222,2.137,0,0,0
1784301802.0389252,0.2925,0.2979,-0.0128,0.1905,RAISED,0.2902,0.2927,0.0451,0.2573,1.8534,6.04,0.67,3.78,1.208,2.182,0,0,0
1784301802.0762782,0.2927,0.2933,-0.0363,0.1903,RAISED,0.2923,0.2924,0.0149,0.2627,1.8517,5.23,-2.0,4.22,1.219,2.186,0,0,0
1784301802.1057222,0.309,0.2981,-0.0242,0.1875,NORMAL,0.2876,0.291,0.0143,0.2715,1.84,5.65,-2.21,3.75,1.221,2.155,0,0,1
1784301802.1433473,0.2899,0.2972,-0.0245,0.1861,NORMAL,0.2864,0.2893,0.0428,0.2737,1.8501,6.39,0.17,5.19,1.215,2.232,0,0,1
1784301802.1718042,0.2952,0.298,-0.0213,0.1864,NORMAL,0.2843,0.2882,0.0143,0.2891,1.8691,5.63,-2.55,4.25,1.213,2.252,0,0,1
1784301802.2229118,0.2962,0.2937,-0.01,0.1819,NORMAL,0.2849,0.2871,0.0154,0.2623,1.8428,6.02,-0.16,4.18,1.226,2.263,0,0,1
1784301802.2546856,0.2987,0.2967,0.0028,0.1809,NORMAL,0.288,0.2862,0.0145,0.2598,1.8483,5.11,-0.36,4.18,1.233,2.207,0,0,1
1784301802.287104,0.2735,0.2894,0.0126,0.1892,RAISED,0.288,0.2863,0.0286,0.2925,1.8418,5.57,0.02,3.69,1.231,2.129,0,0,1
1784301802.3224301,0.2838,0.2853,0.0381,0.1775,NORMAL,0.2876,0.2865,0.0,0.2855,1.8459,5.57,-0.63,3.72,1.228,2.104,0,0,0
1784301802.354764,0.2936,0.2836,0.0196,0.1866,NORMAL,0.2974,0.2892,0.0141,0.2938,1.8494,7.93,0.01,4.18,1.227,2.215,0,0,1
1784301802.3855257,0.2993,0.2922,0.0297,0.1834,NORMAL,0.2898,0.2902,0.0145,0.2692,1.8547,5.13,-0.18,4.18,1.227,2.235,0,0,1
1784301802.4497814,0.2905,0.2945,0.0294,0.1861,NORMAL,0.2948,0.2915,0.0145,0.2698,1.8611,6.75,-0.74,4.22,1.225,2.201,0,0,1
1784301802.4762027,0.304,0.2979,0.0281,0.1859,NORMAL,0.2875,0.2914,0.0143,0.2971,1.8748,5.93,-0.36,4.25,1.216,2.153,0,0,1
1784301802.5124137,0.3039,0.2995,0.0254,0.1833,NORMAL,0.289,0.2917,0.0141,0.2724,1.8734,5.22,-2.36,3.75,1.217,2.174,0,0,1
1784301802.5434694,0.2937,0.3005,0.0337,0.1876,NORMAL,0.2799,0.2882,0.0,0.2772,1.8658,5.89,0.1,3.72,1.232,2.097,0,0,1
1784301802.5765338,0.2971,0.2982,0.0104,0.1822,NORMAL,0.2902,0.2883,0.0422,0.262,1.8779,5.89,-1.24,4.22,1.224,2.021,0,0,0
1784301802.6047337,0.2827,0.2912,0.0291,0.1809,NORMAL,0.2934,0.288,0.0,0.2668,1.84,8.37,-2.0,4.15,1.238,2.117,0,0,1
1784301802.6254582,0.2737,0.2845,0.0248,0.1794,NORMAL,0.2918,0.2889,0.0,0.2671,1.8332,7.18,-2.12,3.69,1.238,2.091,0,0,1
1784301802.6590137,0.2971,0.2845,0.0129,0.1826,NORMAL,0.2908,0.2892,0.0,0.2814,1.8587,6.43,-1.7,4.22,1.221,2.097,0,0,1
1784301802.699936,0.291,0.2873,0.0219,0.1782,NORMAL,0.2843,0.2901,0.029,0.271,1.8629,6.76,-1.65,3.75,1.223,2.113,0,0,1
1784301802.7268367,0.2827,0.2903,0.0251,0.188,NORMAL,0.2864,0.2893,0.0,0.2785,1.8468,4.44,-1.36,4.18,1.223,2.141,0,0,1
1784301802.7604415,0.2758,0.2832,0.0341,0.1892,RAISED,0.2987,0.2904,0.0435,0.2539,1.8488,4.44,-0.37,4.22,1.221,2.15,0,0,1
1784301802.7958045,0.2978,0.2854,0.0315,0.1787,NORMAL,0.2901,0.2901,0.0281,0.2602,1.8595,4.73,1.23,3.72,1.231,2.243,0,0,1
1784301802.833102,0.3056,0.2931,0.0172,0.187,NORMAL,0.2907,0.29,0.0145,0.2676,1.8592,5.2,-3.9,3.72,1.236,2.39,0,0,1
1784301802.8747647,0.3111,0.3049,0.0374,0.1845,NORMAL,0.2875,0.2907,0.0429,0.2706,1.8597,5.15,0.73,3.75,1.225,2.407,0,0,0
1784301802.9102838,0.2889,0.3019,0.0218,0.1887,NORMAL,0.2822,0.2899,0.0199,0.2713,1.8534,6.02,-1.08,3.75,1.219,2.395,0,0,1
1784301802.9457524,0.3006,0.3002,0.0226,0.1868,NORMAL,0.293,0.2887,0.0143,0.2766,1.8403,4.78,-0.64,3.69,1.232,2.376,0,0,1
1784301802.977172,0.3021,0.2972,0.0129,0.1876,NORMAL,0.2859,0.2879,0.0319,0.2775,1.8484,6.37,-2.09,4.22,1.226,2.374,0,0,1
1784301803.010666,0.2903,0.2977,0.0196,0.1845,NORMAL,0.2987,0.2895,0.0143,0.2688,1.8356,6.06,-2.65,4.18,1.23,2.409,0,0,1
1784301803.0341299,0.292,0.2948,0.0251,0.1917,RAISED,0.2838,0.2887,0.0143,0.2868,1.8512,4.81,-2.15,3.72,1.226,2.426,0,0,1
1784301803.0675704,0.2917,0.2913,0.0191,0.1837,NORMAL,0.2891,0.2901,0.0141,0.2699,1.8431,6.06,-2.21,4.22,1.225,2.398,0,0,1
1784301803.1049936,0.2954,0.293,0.0176,0.1828,NORMAL,0.2887,0.2892,0.0143,0.278,1.8439,4.44,-1.8,3.72,1.225,2.424,0,0,1
1784301803.1342137,0.3072,0.2981,0.0228,0.1849,NORMAL,0.2886,0.2898,0.0137,0.2612,1.8717,6.67,-0.65,3.72,1.228,2.423,0,0,1
1784301803.1630168,0.3026,0.3017,0.021,0.1831,NORMAL,0.2924,0.2885,0.0156,0.278,1.854,5.22,-2.55,3.28,1.229,2.372,0,0,1
1784301803.1967764,0.2889,0.2995,0.0362,0.1883,NORMAL,0.2898,0.2897,0.0147,0.2683,1.8408,6.36,-1.04,3.26,1.232,2.369,0,0,1
1784301803.231503,0.2878,0.2931,0.0213,0.1799,NORMAL,0.2924,0.2904,0.0,0.276,1.8285,4.41,-1.14,3.23,1.234,2.407,0,0,1
1784301803.2649548,0.2932,0.29,0.0158,0.184,NORMAL,0.2897,0.2906,0.0139,0.2936,1.8636,6.4,-3.56,3.26,1.228,2.49,0,0,1
1784301803.304894,0.3008,0.294,0.0212,0.1812,NORMAL,0.2902,0.2909,0.0143,0.2451,1.8673,4.8,-2.33,3.75,1.225,2.495,0,0,1
1784301803.3676,0.2942,0.2961,-0.0038,0.1876,NORMAL,0.2892,0.2903,0.0286,0.2856,1.8508,6.04,-4.04,4.18,1.231,2.587,0,0,0
1784301803.400212,0.292,0.2957,0.0195,0.1876,NORMAL,0.2929,0.2909,0.0145,0.296,1.8676,6.72,-0.83,4.22,1.221,2.501,0,0,0
1784301803.4348664,0.2956,0.2939,0.0134,0.1818,NORMAL,0.2941,0.2912,0.0282,0.2612,1.8404,4.81,-1.42,3.72,1.232,2.481,0,0,1
1784301803.4680073,0.294,0.2939,0.0191,0.1845,NORMAL,0.2941,0.2921,0.0143,0.2592,1.8435,5.22,-1.73,3.69,1.236,2.452,0,0,1
1784301803.4992685,0.2768,0.2888,0.0191,0.1828,NORMAL,0.2902,0.2921,0.0,0.2949,1.8587,5.97,-3.02,3.72,1.225,2.45,0,0,1
1784301803.5322309,0.2987,0.2898,0.0296,0.1901,RAISED,0.295,0.2933,0.0141,0.2861,1.8583,5.97,-2.06,3.75,1.225,2.442,0,0,1
1784301803.5623133,0.3027,0.2927,0.0191,0.1847,NORMAL,0.2886,0.2924,0.0147,0.2853,1.8531,5.97,-1.65,3.72,1.229,2.398,0,0,1
1784301803.5994477,0.2836,0.295,0.0284,0.1832,NORMAL,0.2941,0.2924,0.0458,0.2692,1.8544,6.76,-0.98,3.26,1.228,2.428,0,0,1
1784301803.6261916,0.3051,0.2971,0.024,0.186,NORMAL,0.2907,0.2917,0.0286,0.2804,1.882,6.31,-1.39,4.25,1.215,2.308,0,0,1
1784301803.6567726,0.2841,0.2909,0.0351,0.1876,NORMAL,0.2958,0.2928,0.0145,0.2863,1.8649,4.74,-0.12,2.82,1.226,2.351,0,0,1
1784301803.6883376,0.2919,0.2937,0.0297,0.1865,NORMAL,0.2843,0.2907,0.0285,0.2764,1.8574,4.36,-1.33,4.15,1.239,2.364,0,0,1
1784301803.713832,0.2934,0.2898,0.0142,0.1833,NORMAL,0.3028,0.2935,0.0714,0.2639,1.8797,5.55,-1.14,3.28,1.217,2.345,0,0,1
1784301803.747145,0.2868,0.2907,0.0332,0.1823,NORMAL,0.2987,0.2945,0.0141,0.284,1.8608,6.64,1.18,3.69,1.234,2.435,0,0,1
1784301803.7744558,0.2934,0.2912,0.0248,0.1861,NORMAL,0.2961,0.2956,0.0145,0.2797,1.8767,6.4,-2.11,3.75,1.22,2.396,0,0,1
1784301803.8078027,0.2757,0.2853,0.0142,0.1815,NORMAL,0.2956,0.2955,0.0844,0.2426,1.8295,6.43,-1.62,3.69,1.24,2.281,0,0,1
1784301803.8411686,0.2937,0.2876,0.0253,0.1878,NORMAL,0.297,0.298,0.0145,0.2708,1.8506,6.37,0.33,3.28,1.225,2.267,0,0,1
1784301803.874913,0.2922,0.2872,0.0294,0.1867,NORMAL,0.2913,0.2957,0.0422,0.271,1.849,6.36,0.85,3.75,1.227,2.275,0,0,1
1784301803.908479,0.2838,0.2899,0.028,0.1862,NORMAL,0.2907,0.2941,0.0749,0.2516,1.8359,6.46,-2.0,3.69,1.235,2.284,0,0,1
1784301803.9416122,0.2732,0.2831,0.0116,0.1944,RAISED,0.2941,0.2937,0.0285,0.2779,1.8533,7.54,-2.65,3.72,1.23,2.328,0,0,1
1784301803.9869957,0.2872,0.2814,0.032,0.1799,NORMAL,0.2935,0.2933,0.0294,0.2909,1.845,4.71,1.05,3.69,1.24,2.425,0,0,0
1784301804.0058227,0.2626,0.2743,0.043,0.1846,NORMAL,0.2903,0.292,0.0139,0.2925,1.8521,7.15,-0.12,4.18,1.235,2.463,0,0,1
1784301804.0402074,0.2854,0.2784,0.0134,0.1878,NORMAL,0.2907,0.2919,0.0149,0.2951,1.8612,7.54,-2.06,3.28,1.224,2.497,0,0,0
1784301804.0807514,0.279,0.2757,0.0195,0.1889,RAISED,0.2867,0.2911,0.0,0.2954,1.872,5.59,-2.77,3.75,1.223,2.5,0,0,1
1784301804.1083047,0.2869,0.2837,0.0261,0.1838,NORMAL,0.2923,0.2907,0.0728,0.2527,1.8533,5.97,-1.27,3.72,1.23,2.455,0,0,1
1784301804.1480136,0.2889,0.2849,0.0281,0.1902,RAISED,0.2853,0.2891,0.0141,0.2769,1.8525,6.69,0.8,4.18,1.23,2.523,0,0,1
1784301804.178148,0.289,0.2882,0.0193,0.187,NORMAL,0.2854,0.2881,0.0,0.2825,1.8285,6.39,-0.79,3.69,1.241,2.491,0,0,1
1784301804.2021399,0.2798,0.2859,0.0137,0.189,RAISED,0.2887,0.2877,0.0,0.2944,1.8487,6.39,-1.15,3.72,1.227,2.482,0,0,1
1784301804.2413948,0.2952,0.288,0.0139,0.1865,NORMAL,0.2983,0.29,0.0143,0.2874,1.8636,6.0,-1.5,3.75,1.222,2.417,0,0,1
1784301804.2628179,0.2869,0.2873,0.025,0.1884,NORMAL,0.2898,0.2895,0.0141,0.236,1.8401,5.63,-2.43,4.18,1.232,2.367,0,0,1
1784301804.2946072,0.2861,0.2894,0.0122,0.1896,RAISED,0.2891,0.2902,0.0139,0.2547,1.8697,6.73,-1.15,4.22,1.218,2.337,0,0,1
1784301804.3346827,0.2882,0.2871,0.027,0.1851,NORMAL,0.2975,0.2927,0.0285,0.2847,1.841,5.54,-0.77,3.26,1.231,2.232,0,0,1
1784301804.3614697,0.2831,0.2858,0.027,0.1833,NORMAL,0.3015,0.2952,0.0435,0.2509,1.8389,5.18,-1.29,3.69,1.238,2.226,0,0,1
1784301804.4204404,0.2782,0.2832,0.0334,0.1917,RAISED,0.2887,0.2933,0.0278,0.229,1.866,5.59,-2.59,3.72,1.226,2.226,0,0,1
1784301804.445773,0.2906,0.2839,0.0276,0.1828,NORMAL,0.2945,0.2943,0.0555,0.2714,1.8425,5.23,-2.11,3.26,1.225,2.244,0,0,1
1784301804.479267,0.289,0.2859,0.0023,0.1885,NORMAL,0.2936,0.2952,0.0149,0.2532,1.8429,6.06,-2.65,3.72,1.225,2.226,0,0,0
1784301804.508274,0.2969,0.2922,0.0013,0.1796,NORMAL,0.2881,0.2933,0.0274,0.2606,1.8283,5.69,-1.8,3.72,1.231,2.223,0,0,1
1784301804.5456898,0.3,0.2953,-0.0035,0.1779,NORMAL,0.2875,0.2905,0.0274,0.2773,1.8284,5.65,-1.92,3.72,1.231,2.232,0,0,1
1784301804.5762403,0.3012,0.2993,0.0176,0.1774,NORMAL,0.2914,0.291,0.0147,0.2678,1.82,6.45,-1.53,3.69,1.235,2.215,0,0,0
1784301804.6426828,0.3074,0.3028,0.0056,0.1808,NORMAL,0.2846,0.289,0.0,0.262,1.8483,4.47,-2.89,4.22,1.223,2.302,0,0,1
1784301804.679372,0.2923,0.3003,0.0225,0.1846,NORMAL,0.2882,0.288,0.0145,0.2537,1.8613,6.04,-3.03,3.75,1.224,2.245,0,0,1
1784301804.7086713,0.2881,0.2959,0.0282,0.1826,NORMAL,0.2898,0.2883,0.0435,0.2602,1.8409,6.46,-1.17,4.18,1.232,2.185,0,0,1
1784301804.7424238,0.2944,0.2916,0.0199,0.1807,NORMAL,0.2892,0.2886,0.0145,0.2598,1.8374,5.64,-2.59,3.69,1.234,2.19,0,0,1
1784301804.7761183,0.3055,0.296,0.0268,0.1844,NORMAL,0.2947,0.2893,0.0147,0.2535,1.859,4.36,0.08,3.26,1.225,2.199,0,0,1
1784301804.810467,0.2949,0.2983,0.0189,0.1866,NORMAL,0.2838,0.2891,0.0139,0.2667,1.8559,3.61,-3.04,3.69,1.238,2.339,0,0,1
1784301804.8432758,0.3013,0.3005,0.0179,0.1812,NORMAL,0.291,0.2897,0.0143,0.2856,1.8426,6.36,-0.77,3.72,1.231,2.344,0,0,1
1784301804.8705833,0.2796,0.2919,0.0208,0.1837,NORMAL,0.2902,0.2898,0.0137,0.237,1.8367,5.19,-0.45,4.18,1.23,2.317,0,0,1
1784301804.9038625,0.2954,0.2921,0.0132,0.1855,NORMAL,0.2864,0.2892,0.0,0.2355,1.838,5.6,-0.95,4.18,1.234,2.247,0,0,1
1784301804.9385107,0.3051,0.2934,0.0163,0.1791,NORMAL,0.2945,0.2892,0.0137,0.2518,1.838,7.22,-1.5,3.72,1.234,2.271,0,0,1
1784301804.9742393,0.2798,0.2935,0.0204,0.1911,RAISED,0.2816,0.2887,0.0145,0.2434,1.8288,5.23,-1.74,3.72,1.235,2.204,0,0,1
1784301805.0072556,0.3083,0.2977,0.0305,0.1822,NORMAL,0.2964,0.2898,0.029,0.2684,1.8448,6.79,-2.48,4.18,1.235,2.109,0,0,1
1784301805.0405223,0.2972,0.2951,0.0255,0.1826,NORMAL,0.2838,0.2885,0.0,0.2747,1.8262,4.77,-1.86,3.21,1.243,2.068,0,0,1
1784301805.071457,0.3151,0.3068,0.0284,0.1775,NORMAL,0.2884,0.2889,0.0,0.2759,1.8548,4.8,-1.66,3.72,1.233,2.005,0,0,1
1784301805.1010847,0.2957,0.3027,0.0256,0.1832,NORMAL,0.2898,0.288,0.0,0.2606,1.8403,4.77,-0.62,3.72,1.233,2.015,0,0,1
1784301805.1364222,0.292,0.3009,0.0165,0.1804,NORMAL,0.2869,0.289,0.0141,0.2777,1.8454,4.73,-1.02,3.72,1.23,2.034,0,0,1
1784301805.1727624,0.2953,0.2944,0.0155,0.1749,NORMAL,0.2853,0.2868,0.0199,0.2354,1.8486,4.31,0.13,4.65,1.235,2.025,0,0,1
1784301805.208929,0.307,0.2981,0.0156,0.1765,NORMAL,0.2879,0.2877,0.0,0.2534,1.8482,4.77,0.74,4.18,1.229,2.114,0,0,1
1784301805.228244,0.3005,0.3009,0.0156,0.1811,NORMAL,0.2884,0.2877,0.0,0.2603,1.851,5.15,-1.52,4.15,1.232,2.103,0,0,1
1784301805.2588208,0.3194,0.309,0.0116,0.1811,NORMAL,0.2941,0.2885,0.0,0.2623,1.8601,6.79,-2.17,4.18,1.226,2.144,0,0,1
1784301805.2947557,0.2941,0.3047,0.0159,0.1824,NORMAL,0.2946,0.2901,0.0143,0.2427,1.8245,5.15,-0.01,3.69,1.239,2.165,0,0,1
1784301805.3237576,0.286,0.2998,0.0152,0.1865,NORMAL,0.2884,0.2907,0.0,0.2611,1.8483,5.64,-1.7,3.72,1.228,2.125,0,0,1
1784301805.3610516,0.3165,0.2989,0.0196,0.18,NORMAL,0.2897,0.2911,0.0145,0.2427,1.8229,6.06,-2.09,3.23,1.239,2.13,0,0,1
1784301805.393565,0.2951,0.2992,0.0223,0.1787,NORMAL,0.2903,0.2914,0.0141,0.2512,1.8353,5.64,-2.23,4.15,1.237,2.14,0,0,1
1784301805.425215,0.3167,0.3094,0.021,0.1794,NORMAL,0.2946,0.2915,0.0143,0.2552,1.853,6.85,-2.04,4.22,1.221,2.17,0,0,1
1784301805.4652317,0.2904,0.3007,0.007,0.1866,NORMAL,0.2881,0.2902,0.0,0.2761,1.8243,4.82,-1.86,4.15,1.232,2.16,0,0,1
1784301805.4928823,0.2972,0.3014,0.0351,0.1854,NORMAL,0.2981,0.2922,0.0,0.2637,1.8597,4.75,1.05,2.82,1.219,2.298,0,0,0
1784301805.5255861,0.3019,0.2965,0.015,0.1754,NORMAL,0.2941,0.2931,0.0191,0.2508,1.8356,5.68,-3.14,3.72,1.237,2.341,0,0,0
1784301805.5594752,0.3133,0.3041,0.0047,0.1763,NORMAL,0.2918,0.2934,0.0143,0.2578,1.818,6.89,-3.56,3.23,1.242,2.453,0,0,1
1784301805.5977604,0.2884,0.3012,0.0229,0.1833,NORMAL,0.2926,0.2929,0.0564,0.2456,1.8494,5.6,-1.01,4.18,1.228,2.444,0,0,1
1784301805.6311133,0.288,0.2966,0.0206,0.1854,NORMAL,0.2994,0.2952,0.0,0.277,1.845,5.53,0.15,3.72,1.23,2.426,0,0,1
1784301805.6597826,0.2787,0.2851,0.0242,0.1826,NORMAL,0.2923,0.294,0.0145,0.2704,1.864,5.21,-3.11,3.75,1.221,2.426,0,0,1
1784301805.6903355,0.2897,0.2855,0.0196,0.1791,NORMAL,0.2954,0.2943,0.0149,0.2752,1.8308,6.46,-2.53,3.69,1.239,2.437,0,0,1
1784301805.7232854,0.3087,0.2924,0.0164,0.1821,NORMAL,0.295,0.2949,0.0139,0.2268,1.8264,5.23,-1.67,3.23,1.236,2.433,0,0,1
1784301805.7600806,0.3075,0.302,0.0312,0.1801,NORMAL,0.2869,0.2938,0.0143,0.2763,1.8499,5.97,-0.81,4.65,1.233,2.401,0,0,1
1784301805.7831087,0.2957,0.304,0.015,0.1878,NORMAL,0.2849,0.2909,0.0,0.2768,1.8515,5.22,-2.67,4.18,1.23,2.314,0,0,1
1784301805.821893,0.3071,0.3035,0.0123,0.1863,NORMAL,0.2926,0.291,0.0137,0.2761,1.8408,6.05,-3.2,4.15,1.24,2.344,0,0,1
1784301805.8410788,0.3008,0.3012,0.0148,0.1856,NORMAL,0.2908,0.29,0.054,0.2685,1.8384,4.88,-2.76,4.15,1.234,2.353,0,0,1
1784301805.874222,0.2897,0.2992,0.016,0.1808,NORMAL,0.2919,0.2894,0.0143,0.2676,1.8471,5.59,-2.76,4.15,1.239,2.364,0,0,1
1784301805.9392362,0.291,0.2938,0.019,0.1852,NORMAL,0.2934,0.2907,0.0145,0.2766,1.8419,6.36,-0.18,3.72,1.231,2.346,0,0,1
1784301805.9973192,0.2779,0.2862,0.032,0.1806,NORMAL,0.2902,0.2918,0.0298,0.2765,1.8375,5.6,-1.36,4.15,1.235,2.346,0,0,1
1784301806.0285861,0.2892,0.286,0.0172,0.1794,NORMAL,0.288,0.2909,0.0285,0.286,1.8416,6.39,-0.36,3.26,1.232,2.345,0,0,1
1784301806.0604026,0.305,0.2907,0.0022,0.1819,NORMAL,0.2941,0.2915,0.0,0.2935,1.8509,5.25,-4.11,4.18,1.231,2.405,0,0,1
1784301806.0836763,0.2867,0.2936,0.0221,0.1838,NORMAL,0.293,0.2917,0.0,0.2832,1.8281,4.78,-0.42,3.23,1.241,2.438,0,0,1
1784301806.1213012,0.2916,0.2944,0.0289,0.186,NORMAL,0.2993,0.2929,0.0832,0.2443,1.8593,4.7,1.75,3.26,1.231,2.574,0,0,1
1784301806.154687,0.3078,0.2954,0.0366,0.1782,NORMAL,0.2935,0.2936,0.1427,0.2424,1.8452,6.34,0.15,3.69,1.24,2.6,0,0,1
1784301806.1852803,0.2917,0.297,0.0299,0.1826,NORMAL,0.2881,0.2936,0.1028,0.2587,1.847,4.74,-0.86,3.69,1.238,2.528,0,0,1
1784301806.2218645,0.2954,0.2983,0.016,0.1914,RAISED,0.2864,0.2921,0.1158,0.2762,1.8559,5.55,-0.36,3.69,1.233,2.462,0,0,1
1784301806.252082,0.3054,0.2975,0.0325,0.188,NORMAL,0.2859,0.2906,0.1275,0.2517,1.8553,5.52,0.1,3.72,1.234,2.481,0,0,1
1784301806.283495,0.3057,0.3022,0.0271,0.1788,NORMAL,0.2913,0.289,0.157,0.2291,1.8683,6.77,-1.83,3.69,1.23,2.468,0,0,1
1784301806.3103335,0.2786,0.2966,0.0235,0.1794,NORMAL,0.2907,0.2885,0.0562,0.2678,1.8338,4.85,-1.08,3.69,1.238,2.455,0,0,1
1784301806.3378117,0.2693,0.2845,0.0151,0.1869,NORMAL,0.2913,0.2891,0.1216,0.2612,1.8522,5.15,0.54,4.18,1.231,2.513,0,0,1
1784301806.3615923,0.2964,0.2814,0.0319,0.1819,NORMAL,0.2976,0.2913,0.111,0.2592,1.842,5.97,0.08,4.15,1.237,2.521,0,0,1
1784301806.3897462,0.292,0.2859,0.0227,0.1837,NORMAL,0.288,0.2918,0.1448,0.2363,1.8524,5.97,-1.39,4.18,1.23,2.516,0,0,1
1784301806.4250731,0.2805,0.2896,0.0184,0.1815,NORMAL,0.2891,0.2913,0.1249,0.2541,1.8636,5.18,-0.44,4.18,1.223,2.48,0,0,1
1784301806.458873,0.2895,0.2873,0.0147,0.1881,NORMAL,0.2869,0.2906,0.1125,0.2522,1.8641,5.95,-1.42,3.72,1.234,2.459,0,0,1
1784301806.4848628,0.2908,0.2869,0.03,0.1826,NORMAL,0.2891,0.2902,0.1486,0.2286,1.8571,5.52,0.93,3.69,1.232,2.389,0,0,1
1784301806.5108283,0.3088,0.2963,0.0325,0.1843,NORMAL,0.293,0.2892,0.2329,0.2047,1.8577,5.52,0.6,3.69,1.232,2.382,0,0,1
1784301806.55285,0.2937,0.2978,0.0148,0.181,NORMAL,0.2892,0.2895,0.2597,0.2045,1.8582,5.97,-0.36,3.72,1.226,2.252,0,0,1
1784301806.5837836,0.2848,0.2958,0.0303,0.1874,NORMAL,0.2924,0.2901,0.2962,0.189,1.8651,5.59,-0.1,4.18,1.228,2.262,0,0,1
1784301806.6280355,0.3,0.2929,0.0141,0.1848,NORMAL,0.2924,0.2912,0.2182,0.2286,1.8571,5.97,-0.05,4.18,1.228,2.266,0,0,1
1784301806.6662848,0.3016,0.2955,0.0252,0.1843,NORMAL,0.2895,0.2913,0.1946,0.2279,1.8674,5.06,2.05,4.18,1.232,2.32,0,0,1
1784301806.697799,0.2997,0.3005,0.0193,0.1872,NORMAL,0.2935,0.2914,0.227,0.2293,1.8633,5.48,1.68,4.22,1.228,2.332,0,0,1
1784301806.7323322,0.315,0.3055,0.0202,0.1807,NORMAL,0.2892,0.2914,0.2652,0.2051,1.8795,6.63,1.38,4.22,1.223,2.376,0,0,1
1784301806.7731452,0.286,0.3002,0.0274,0.1847,NORMAL,0.2886,0.2906,0.2267,0.2275,1.8559,4.77,-0.26,4.61,1.234,2.39,0,0,1
1784301806.8006232,0.3033,0.3014,0.0334,0.1897,RAISED,0.2898,0.2901,0.2267,0.2041,1.8654,2.76,-0.89,4.18,1.234,2.528,0,0,1
1784301806.8338544,0.301,0.2968,0.0188,0.1864,NORMAL,0.2838,0.289,0.2994,0.1981,1.8731,3.95,1.53,4.69,1.223,2.547,0,0,1
1784301806.8761125,0.2998,0.3014,0.021,0.1823,NORMAL,0.2896,0.2882,0.2743,0.2121,1.8476,5.18,-0.69,4.15,1.234,2.47,0,0,1
1784301806.9013302,0.296,0.299,0.0262,0.1843,NORMAL,0.2882,0.288,0.2146,0.2371,1.8704,5.59,-0.69,3.75,1.226,2.388,0,0,1
1784301806.940954,0.304,0.2999,0.0262,0.1852,NORMAL,0.2936,0.289,0.2389,0.2108,1.8531,3.54,0.93,4.15,1.242,2.455,0,0,1
1784301806.9684165,0.3088,0.3029,0.0263,0.1782,NORMAL,0.289,0.2888,0.2168,0.2111,1.8516,4.33,-1.32,3.69,1.24,2.472,0,0,1
1784301807.003854,0.2964,0.3031,0.0203,0.1843,NORMAL,0.287,0.2895,0.1717,0.222,1.8756,5.09,-0.33,4.15,1.237,2.427,0,0,1
1784301807.0411105,0.295,0.3001,0.0233,0.18,NORMAL,0.2892,0.2894,0.2503,0.1783,1.8402,4.43,-2.48,4.61,1.239,2.311,0,0,1
1784301807.0740623,0.2919,0.2945,0.0112,0.1814,NORMAL,0.2947,0.2907,0.1975,0.2362,1.8494,4.35,0.34,5.11,1.235,2.352,0,0,1
1784301807.105558,0.3104,0.2991,0.0197,0.1803,NORMAL,0.289,0.2898,0.2018,0.246,1.87,4.77,0.79,5.15,1.226,2.332,0,0,1
1784301807.1358654,0.3015,0.3013,0.0392,0.1827,NORMAL,0.29,0.29,0.21,0.238,1.8598,5.89,2.17,5.57,1.226,2.463,0,0,1
